epoch,dense_3_accuracy,dense_3_loss,dense_4_accuracy,dense_4_loss,dense_5_accuracy,dense_5_loss,loss,val_dense_3_accuracy,val_dense_3_loss,val_dense_4_accuracy,val_dense_4_loss,val_dense_5_accuracy,val_dense_5_loss,val_loss
0,0.16463415324687958,1.8195953369140625,0.07926829159259796,3.059321641921997,0.006097560748457909,4.682896614074707,9.561813354492188,0.19512194395065308,1.819895625114441,0.03658536449074745,3.0589241981506348,0.012195121496915817,4.498832702636719,9.377653121948242
1,0.2926829159259796,1.6889346837997437,0.12195122241973877,2.8219382762908936,0.024390242993831635,4.3325982093811035,8.84347152709961,0.24390244483947754,2.7129368782043457,0.03658536449074745,4.202118873596191,0.024390242993831635,5.084930896759033,11.999987602233887
