epoch,dense_1_accuracy,dense_1_loss,dense_2_accuracy,dense_2_loss,dense_accuracy,dense_loss,loss,val_dense_1_accuracy,val_dense_1_loss,val_dense_2_accuracy,val_dense_2_loss,val_dense_accuracy,val_dense_loss,val_loss
0,0.08985309302806854,2.8299059867858887,0.061325591057538986,3.3586008548736572,0.27827125787734985,1.7557436227798462,7.944249629974365,0.0840972512960434,2.859933614730835,0.053009167313575745,3.3189969062805176,0.27580708265304565,1.7402690649032593,7.919198513031006
1,0.09497779607772827,2.8087034225463867,0.0647420585155487,3.2598319053649902,0.2874957323074341,1.7367576360702515,7.805290222167969,0.08489438146352768,3.1015865802764893,0.05579912289977074,3.472114086151123,0.2618573009967804,1.8705703020095825,8.444270133972168
2,0.09805261343717575,2.784193754196167,0.07328322529792786,3.2308905124664307,0.295011967420578,1.7208442687988281,7.735930442810059,0.07971303164958954,2.848863124847412,0.059784773737192154,3.3308658599853516,0.27859705686569214,1.7458429336547852,7.925573348999023
3,0.1053980216383934,2.768739938735962,0.07191663980484009,3.2081196308135986,0.2967201769351959,1.7089890241622925,7.685845851898193,0.0840972512960434,2.85071063041687,0.05619768798351288,3.317138671875,0.23834197223186493,1.7386220693588257,7.90647029876709
4,0.10813119262456894,2.741807699203491,0.08780321478843689,3.161153793334961,0.30423641204833984,1.6921555995941162,7.595116138458252,0.08569151163101196,2.872527599334717,0.05420486256480217,3.3373169898986816,0.22997209429740906,1.762010097503662,7.971856117248535
5,0.12111376971006393,2.709968328475952,0.11018107086420059,3.0941812992095947,0.3073112368583679,1.6753722429275513,7.479523658752441,0.08011160045862198,2.849330186843872,0.057393383234739304,3.3295607566833496,0.25587883591651917,1.7530583143234253,7.931948661804199
6,0.1349504590034485,2.6703298091888428,0.13853774964809418,3.0039656162261963,0.3187564015388489,1.6558018922805786,7.330097675323486,0.0765245109796524,2.902940511703491,0.05819051340222359,3.398803472518921,0.2630529999732971,1.758586049079895,8.060328483581543
7,0.15562008321285248,2.631432294845581,0.17304407060146332,2.917296886444092,0.32593098282814026,1.6370187997817993,7.185750484466553,0.07572738081216812,2.9543213844299316,0.06496611982584,3.488830089569092,0.24232761561870575,1.8071565628051758,8.250307083129883
8,0.17868123948574066,2.5886874198913574,0.20874615013599396,2.8249011039733887,0.3337888717651367,1.6142157316207886,7.027804851531982,0.07811877131462097,2.978926658630371,0.06456755846738815,3.6096038818359375,0.23674771189689636,1.8835121393203735,8.472041130065918
9,0.19285959005355835,2.5453310012817383,0.24239836633205414,2.7305397987365723,0.35121285915374756,1.5921599864959717,6.868032455444336,0.08569151163101196,2.967440366744995,0.06058190390467644,3.5838494300842285,0.24870465695858002,1.876835823059082,8.428128242492676
10,0.20942944288253784,2.506868362426758,0.26597198843955994,2.640812635421753,0.3549709618091583,1.571805715560913,6.719488143920898,0.0765245109796524,3.055286407470703,0.0526106022298336,3.737307071685791,0.24033479392528534,1.9095741510391235,8.702170372009277
11,0.2225828468799591,2.468980550765991,0.28476256132125854,2.5553905963897705,0.3720532953739166,1.5497047901153564,6.574073314666748,0.07493025064468384,3.1921327114105225,0.04663212597370148,4.010576248168945,0.19091270864009857,2.031078338623047,9.233785629272461
12,0.24103176593780518,2.4183907508850098,0.3204646408557892,2.4435575008392334,0.3852066993713379,1.5181491374969482,6.380095481872559,0.08051016181707382,3.1343929767608643,0.046233560889959335,4.035150527954102,0.22718214988708496,1.971104621887207,9.140647888183594
13,0.26887598633766174,2.3581454753875732,0.35667920112609863,2.31563138961792,0.3992142081260681,1.48434579372406,6.158121585845947,0.08051016181707382,3.275364637374878,0.04742925614118576,4.401508331298828,0.21921084821224213,2.190905809402466,9.867776870727539
