epoch,dense_6_accuracy,dense_6_loss,dense_7_accuracy,dense_7_loss,dense_8_accuracy,dense_8_loss,loss,val_dense_6_accuracy,val_dense_6_loss,val_dense_7_accuracy,val_dense_7_loss,val_dense_8_accuracy,val_dense_8_loss,val_loss
0,0.2199999988079071,1.8945138454437256,0.20000000298023224,2.677394390106201,0.1599999964237213,3.946950912475586,8.518858909606934,0.20000000298023224,1.780059814453125,0.30000001192092896,2.9548048973083496,0.20000000298023224,4.329064846038818,9.063929557800293
1,0.2800000011920929,1.5832862854003906,0.47999998927116394,1.8512530326843262,0.2800000011920929,2.028571844100952,5.46311092376709,0.30000001192092896,1.771270751953125,0.30000001192092896,2.826322078704834,0.20000000298023224,4.074865341186523,8.67245864868164
